Entity,Code,Year,Nuclear (% equivalent primary energy),Renewables (% equivalent primary energy),Fossil fuels (% equivalent primary energy)
South Africa,ZAF,1984,1.2436601,0.18491054,98.571434
South Africa,ZAF,1985,1.6490394,0.20175484,98.1492
South Africa,ZAF,1986,2.6809719,0.5151001,96.803925
South Africa,ZAF,1987,1.8489026,0.505198,97.645905
South Africa,ZAF,1988,2.8565722,0.89705485,96.24637
South Africa,ZAF,1989,3.1628895,0.81933874,96.01777
South Africa,ZAF,1990,2.328337,0.2900504,97.38161
South Africa,ZAF,1991,2.5381544,0.5727414,96.8891
South Africa,ZAF,1992,2.5661013,0.21651152,97.217384
South Africa,ZAF,1993,2.0079012,0.04210848,97.94999
South Africa,ZAF,1994,2.5731926,0.29699612,97.129814
South Africa,ZAF,1995,2.869466,0.13997532,96.99056
South Africa,ZAF,1996,2.931465,0.35900468,96.70953
South Africa,ZAF,1997,3.0789132,0.5707284,96.35036
South Africa,ZAF,1998,3.3704958,0.47630352,96.1532
South Africa,ZAF,1999,3.077114,0.23447943,96.68841
South Africa,ZAF,2000,3.114273,0.40555847,96.48016
South Africa,ZAF,2001,2.5360382,0.5403346,96.92362
South Africa,ZAF,2002,2.8925068,0.6958178,96.411674
South Africa,ZAF,2003,2.801403,0.34200898,96.85658
South Africa,ZAF,2004,2.692182,0.3403695,96.967445
South Africa,ZAF,2005,2.3879933,0.40871444,97.20329
South Africa,ZAF,2006,2.0644135,0.7313924,97.20419
South Africa,ZAF,2007,2.2542517,0.759924,96.98583
South Africa,ZAF,2008,2.4022498,0.39020935,97.207535
South Africa,ZAF,2009,2.3615582,0.40871167,97.22973
South Africa,ZAF,2010,2.4629686,0.32587942,97.21114
South Africa,ZAF,2011,2.363673,0.7306972,96.905624
South Africa,ZAF,2012,2.3981998,0.3538025,97.248
South Africa,ZAF,2013,2.5816147,0.4087166,97.00967
South Africa,ZAF,2014,2.4807434,0.8490231,96.67023
South Africa,ZAF,2015,2.2322567,1.3562068,96.41154
South Africa,ZAF,2016,2.6075351,1.571387,95.82108
South Africa,ZAF,2017,2.4580448,2.290275,95.251686
South Africa,ZAF,2018,2.0722888,2.4084089,95.519295
South Africa,ZAF,2019,2.2620401,2.3233511,95.41461
South Africa,ZAF,2020,1.8008016,2.725037,95.47416
South Africa,ZAF,2021,2.2329357,3.4558191,94.31124
South Africa,ZAF,2022,1.8875383,3.8756707,94.23679
South America,,1965,0,10.9509325,89.049065
South America,,1966,0,11.442433,88.557556
South America,,1967,0,11.675976,88.32402
South America,,1968,0,11.614463,88.38554
South America,,1969,0,11.965155,88.03485
South America,,1970,0,13.72703,86.272964
South America,,1971,0,14.3630295,85.63697
South America,,1972,0,15.235446,84.76455
South America,,1973,0,15.541877,84.45812
South America,,1974,0.1560234,16.565619,83.27836
South America,,1975,0.37203196,17.728695,81.89928
South America,,1976,0.35443002,18.377558,81.26801
South America,,1977,0.21202816,19.364433,80.42353
South America,,1978,0.35441825,20.289463,79.35612
South America,,1979,0.3051071,21.441954,78.25294
South America,,1980,0.25479296,23.149178,76.59603
South America,,1981,0.30777076,23.407757,76.28447
South America,,1982,0.19859907,24.896477,74.90492
South America,,1983,0.35780466,26.908762,72.73343
South America,,1984,0.63538903,28.6515,70.71311
South America,,1985,0.88558525,29.91094,69.203476
South America,,1986,0.53215444,30.554363,68.91348
South America,,1987,0.65076894,31.298008,68.05122
South America,,1988,0.5429322,31.46088,67.99618
South America,,1989,0.57135236,31.789536,67.639114
South America,,1990,0.78550196,32.580894,66.633606
South America,,1991,0.73598367,33.69266,65.57136
South America,,1992,0.68062824,33.139412,66.17996
South America,,1993,0.6061124,34.231358,65.16253
South America,,1994,0.5771121,34.24824,65.174644
South America,,1995,0.63465846,33.78421,65.58113
South America,,1996,0.62842363,33.660652,65.71092
South America,,1997,0.6705369,33.587643,65.74181
South America,,1998,0.6238832,33.09469,66.281425
South America,,1999,0.6430199,32.987396,66.36959
South America,,2000,0.69068533,33.56873,65.74058
South America,,2001,1.2115657,31.83885,66.949585
South America,,2002,1.0972923,32.96632,65.93638
South America,,2003,1.1484458,33.772526,65.079025
South America,,2004,1.0068611,32.975006,66.01813
South America,,2005,0.8338198,33.71303,65.45315
South America,,2006,1.0200922,33.54026,65.439644
South America,,2007,0.878315,33.400215,65.72147
South America,,2008,0.92607623,33.33666,65.73726
South America,,2009,0.92021877,34.767105,64.312675
South America,,2010,0.89070964,33.55369,65.555595
South America,,2011,0.86542124,33.815956,65.31862
South America,,2012,0.84445316,32.19014,66.96541
South America,,2013,0.7901463,31.145796,68.06406
South America,,2014,0.74957716,30.74058,68.50984
South America,,2015,0.78187984,31.29707,67.92105
South America,,2016,0.872658,32.497185,66.63016
South America,,2017,0.7767809,33.365993,65.85722
South America,,2018,0.80543727,35.24583,63.948734
South America,,2019,0.8868598,36.469112,62.644028
South America,,2020,0.933396,38.96967,60.09694
South America,,2021,0.88824975,35.738064,63.373684
South America,,2022,0.7507598,37.78336,61.46588
South Korea,KOR,1986,11.468516,1.3128163,87.21867
South Korea,KOR,1987,14.36657,1.5100771,84.12335
South Korea,KOR,1988,13.128625,0.677997,86.193375
South Korea,KOR,1989,14.264093,0.9301871,84.80572
South Korea,KOR,1990,14.077041,1.2995178,84.623436
South Korea,KOR,1991,13.253203,0.85526127,85.89153
South Korea,KOR,1992,11.79697,0.67404026,87.52899
South Korea,KOR,1993,11.063659,0.83896816,88.097374
South Korea,KOR,1994,10.349841,0.43198675,89.21817
South Korea,KOR,1995,10.825347,0.51026386,88.66439
South Korea,KOR,1996,10.810022,0.43619755,88.75378
South Korea,KOR,1997,10.263682,0.40268743,89.33363
South Korea,KOR,1998,13.059512,0.6597694,86.28072
South Korea,KOR,1999,13.771401,0.5936893,85.63491
South Korea,KOR,2000,13.766618,0.5420224,85.69136
South Korea,KOR,2001,13.743334,0.31219834,85.944466
South Korea,KOR,2002,13.864631,0.41857708,85.71679
South Korea,KOR,2003,14.531875,0.5985391,84.86959
South Korea,KOR,2004,14.2229395,0.53463805,85.242424
South Korea,KOR,2005,15.34972,0.45353886,84.19675
South Korea,KOR,2006,15.20829,0.4502669,84.341446
South Korea,KOR,2007,14.100634,0.50430816,85.39506
South Korea,KOR,2008,14.557582,0.5293463,84.91307
South Korea,KOR,2009,14.084813,0.57009465,85.34509
South Korea,KOR,2010,13.030866,0.6622402,86.3069
South Korea,KOR,2011,12.888484,0.74466586,86.366844
South Korea,KOR,2012,12.297325,0.771468,86.931206
South Korea,KOR,2013,11.24275,1.0008843,87.75636
South Korea,KOR,2014,12.485221,1.1873146,86.32746
South Korea,KOR,2015,12.847553,1.351187,85.80126
South Korea,KOR,2016,12.194593,1.5414919,86.263916
South Korea,KOR,2017,10.997494,1.8351465,87.16736
South Korea,KOR,2018,9.669865,2.303851,88.02628
South Korea,KOR,2019,10.65002,2.7039037,86.64607
South Korea,KOR,2020,12.107622,3.2779164,84.614456
South Korea,KOR,2021,11.369582,3.6083388,85.02207
South Korea,KOR,2022,12.4773245,4.314481,83.2082
South and Central America (EI),,1965,0,9.60451,90.395485
South and Central America (EI),,1966,0.0023515841,10.030233,89.967415
South and Central America (EI),,1967,0.0071705487,10.192842,89.799995
South and Central America (EI),,1968,0.0032084172,10.212114,89.784676
South and Central America (EI),,1969,0.008713735,10.530123,89.46117
South and Central America (EI),,1970,0.007185881,11.785574,88.20724
South and Central America (EI),,1971,0.0063374382,12.576248,87.41741
South and Central America (EI),,1972,0.010219434,13.132516,86.85726
South and Central America (EI),,1973,0.005867336,13.330282,86.66386
South and Central America (EI),,1974,0.1277464,14.326632,85.545616
South and Central America (EI),,1975,0.3029626,15.354611,84.34242
South and Central America (EI),,1976,0.2896016,16.038479,83.67192
South and Central America (EI),,1977,0.17247772,16.824802,83.002716
South and Central America (EI),,1978,0.2897893,17.765217,81.94499
South and Central America (EI),,1979,0.25217336,18.932005,80.81582
South and Central America (EI),,1980,0.21201314,20.51037,79.27762
South and Central America (EI),,1981,0.25501695,20.73199,79.01299
South and Central America (EI),,1982,0.16729902,22.259314,77.57339
South and Central America (EI),,1983,0.30270734,24.130274,75.56702
South and Central America (EI),,1984,0.53721553,25.632616,73.83017
South and Central America (EI),,1985,0.75770676,27.029598,72.21269
South and Central America (EI),,1986,0.45747468,27.77968,71.76285
South and Central America (EI),,1987,0.55990267,28.439814,71.00028
South and Central America (EI),,1988,0.46808365,28.676907,70.85501
South and Central America (EI),,1989,0.49141654,28.859728,70.648865
South and Central America (EI),,1990,0.67532265,29.58177,69.742905
South and Central America (EI),,1991,0.63573694,30.606064,68.758194
South and Central America (EI),,1992,0.5914647,30.180323,69.22821
South and Central America (EI),,1993,0.5274846,31.136412,68.3361
South and Central America (EI),,1994,0.5030496,31.049511,68.44744
South and Central America (EI),,1995,0.554458,30.661942,68.7836
South and Central America (EI),,1996,0.5488008,30.625868,68.82533
South and Central America (EI),,1997,0.586027,30.49621,68.91777
South and Central America (EI),,1998,0.544115,29.978653,69.477234
South and Central America (EI),,1999,0.5603666,30.05387,69.38576
South and Central America (EI),,2000,0.59635454,30.250055,69.15358
South and Central America (EI),,2001,1.037531,28.438,70.524475
South and Central America (EI),,2002,0.93798923,29.392948,69.66906
South and Central America (EI),,2003,0.97772014,29.99432,69.02796
South and Central America (EI),,2004,0.8598293,29.394754,69.745415
South and Central America (EI),,2005,0.71347195,30.096277,69.190254
South and Central America (EI),,2006,0.87041694,29.8152,69.314384
South and Central America (EI),,2007,0.75577015,29.850117,69.394104
South and Central America (EI),,2008,0.8011608,30.000587,69.19825
South and Central America (EI),,2009,0.7991193,31.346804,67.85408
South and Central America (EI),,2010,0.77666694,30.46602,68.75732
South and Central America (EI),,2011,0.75779676,30.783117,68.45909
South and Central America (EI),,2012,0.74235064,29.539875,69.71777
South and Central America (EI),,2013,0.69694966,28.713665,70.589386
South and Central America (EI),,2014,0.6613183,28.352139,70.98654
South and Central America (EI),,2015,0.6858442,28.767311,70.546844
South and Central America (EI),,2016,0.7638072,29.854055,69.38213
South and Central America (EI),,2017,0.6798546,30.767769,68.55238
South and Central America (EI),,2018,0.70353127,32.422413,66.874054
South and Central America (EI),,2019,0.77122694,33.24572,65.983055
South and Central America (EI),,2020,0.8141898,35.820683,63.365128
South and Central America (EI),,2021,0.7771008,33.122417,66.10048
South and Central America (EI),,2022,0.65895265,34.97382,64.36723
Spain,ESP,1969,0.47985727,18.46006,81.06008
Spain,ESP,1970,0.49531427,15.55932,83.94537
Spain,ESP,1971,1.2296534,16.187815,82.58253
Spain,ESP,1972,2.1413338,16.69035,81.16832
Spain,ESP,1973,2.694503,12.429852,84.87565
Spain,ESP,1974,2.8570254,12.622828,84.52015
Spain,ESP,1975,2.9051807,10.509173,86.58565
Spain,ESP,1976,2.7228394,7.937402,89.33976
Spain,ESP,1977,2.2678983,14.476511,83.25559
Spain,ESP,1978,2.648045,14.644488,82.707466
Spain,ESP,1979,2.1536462,15.632555,82.2138
Spain,ESP,1980,1.6589721,9.981172,88.359856
Spain,ESP,1981,3.0361009,7.4071198,89.556786
Spain,ESP,1982,2.784498,8.885109,88.33039
Spain,ESP,1983,3.306188,8.936359,87.757454
Spain,ESP,1984,7.0468955,10.203864,82.749245
Spain,ESP,1985,8.6280775,10.242602,81.129326
Spain,ESP,1986,11.286877,8.501705,80.21142
Spain,ESP,1987,11.99423,8.477232,79.52854
Spain,ESP,1988,14.041977,10.430665,75.52736
Spain,ESP,1989,14.90642,5.5330205,79.56056
Spain,ESP,1990,14.408013,7.1988688,78.39313
Spain,ESP,1991,14.252214,7.4529076,78.294876
Spain,ESP,1992,13.655286,5.013249,81.33146
Spain,ESP,1993,14.183763,6.625087,79.19115
Spain,ESP,1994,13.361077,7.3138185,79.3251
Spain,ESP,1995,12.904143,5.938282,81.15758
Spain,ESP,1996,12.619708,9.653097,77.727196
Spain,ESP,1997,11.740767,8.211403,80.04783
Spain,ESP,1998,11.949149,7.8152103,80.23564
Spain,ESP,1999,11.567016,5.6294966,82.8035
Spain,ESP,2000,11.554475,7.0082307,81.43729
Spain,ESP,2001,11.239991,9.167547,79.59246
Spain,ESP,2002,10.928387,6.4462714,82.62534
Spain,ESP,2003,10.088344,9.758903,80.152756
Spain,ESP,2004,9.940751,8.440904,81.61835
Spain,ESP,2005,8.874867,6.9234943,84.20164
Spain,ESP,2006,9.084239,8.360923,82.55484
Spain,ESP,2007,8.09578,9.064818,82.8394
Spain,ESP,2008,8.855138,9.94837,81.196495
Spain,ESP,2009,8.493105,12.662101,78.844795
Spain,ESP,2010,9.597341,16.742804,73.65986
Spain,ESP,2011,9.10959,15.473434,75.41697
Spain,ESP,2012,9.694557,15.889774,74.415665
Spain,ESP,2013,9.361493,19.901304,70.7372
Spain,ESP,2014,9.57682,20.088554,70.33463
Spain,ESP,2015,9.402487,17.5079,73.089615
Spain,ESP,2016,9.470892,18.60985,71.91926
Spain,ESP,2017,9.22849,15.68235,75.08916
Spain,ESP,2018,8.648346,18.230532,73.12112
Spain,ESP,2019,9.263023,17.375853,73.36112
Spain,ESP,2020,10.207034,22.102652,67.690315
Spain,ESP,2021,9.20519,22.599335,68.19548
Spain,ESP,2022,9.169866,21.03419,69.79595
Sri Lanka,LKA,2007,0,16.628572,83.37142
Sweden,SWE,1985,24.025667,31.184616,44.789715
Sweden,SWE,1986,27.686563,26.016823,46.296616
Sweden,SWE,1987,27.24231,31.165657,41.592033
Sweden,SWE,1988,28.718945,31.078041,40.20301
Sweden,SWE,1989,27.749289,32.67113,39.579582
Sweden,SWE,1990,28.355947,32.335453,39.308594
Sweden,SWE,1991,33.659843,29.82609,36.51406
Sweden,SWE,1992,27.655888,34.725964,37.61814
Sweden,SWE,1993,27.010965,35.322853,37.66618
Sweden,SWE,1994,32.181168,28.229177,39.589657
Sweden,SWE,1995,30.415462,32.062428,37.522106
Sweden,SWE,1996,33.24226,25.265974,41.49176
Sweden,SWE,1997,30.230713,32.551292,37.218
Sweden,SWE,1998,29.393608,32.49207,38.114323
Sweden,SWE,1999,30.111715,32.139988,37.7483
Sweden,SWE,2000,25.432783,38.595715,35.971497
Sweden,SWE,2001,29.637712,35.828453,34.53384
Sweden,SWE,2002,29.71478,32.522167,37.763054
Sweden,SWE,2003,30.497126,27.901476,41.601395
Sweden,SWE,2004,32.412304,30.187607,37.40009
Sweden,SWE,2005,29.373363,34.649773,35.97686
Sweden,SWE,2006,28.585743,32.32494,39.089317
Sweden,SWE,2007,27.978233,34.601357,37.420403
Sweden,SWE,2008,26.908653,37.008007,36.083336
Sweden,SWE,2009,23.829,39.180054,36.990948
Sweden,SWE,2010,24.64993,38.56031,36.789764
Sweden,SWE,2011,26.042894,39.86976,34.087345
Sweden,SWE,2012,25.824463,43.305866,30.86967
Sweden,SWE,2013,28.432932,38.955032,32.612038
Sweden,SWE,2014,27.718548,40.648594,31.632858
Sweden,SWE,2015,23.144373,46.6122,30.24342
Sweden,SWE,2016,26.233173,42.111576,31.655247
Sweden,SWE,2017,26.30203,43.362698,30.335268
Sweden,SWE,2018,27.852222,42.240826,29.906956
Sweden,SWE,2019,25.742685,43.834255,30.423058
Sweden,SWE,2020,20.13211,51.318108,28.549784
Sweden,SWE,2021,21.11071,52.069138,26.820147
Sweden,SWE,2022,20.397484,53.31243,26.290089
Switzerland,CHE,1968,0,39.6735,60.3265
Switzerland,CHE,1969,0.66708314,36.701298,62.631615
Switzerland,CHE,1970,2.0119398,34.634697,63.35336
Switzerland,CHE,1971,1.5486655,33.697243,64.75409
Switzerland,CHE,1972,4.339997,28.542727,67.11727
Switzerland,CHE,1973,6.4486423,28.314793,65.236565
Switzerland,CHE,1974,7.5548635,31.026619,61.41852
Switzerland,CHE,1975,7.9922967,34.594242,57.41346
Switzerland,CHE,1976,8.560948,29.04813,62.390923
Switzerland,CHE,1977,7.874168,35.28424,56.841587
Switzerland,CHE,1978,8.271459,32.514015,59.214527
Switzerland,CHE,1979,11.671801,30.90444,57.423763
Switzerland,CHE,1980,13.249826,32.37267,54.377502
Switzerland,CHE,1981,14.17187,34.29216,51.535965
Switzerland,CHE,1982,14.278056,35.782173,49.939762
Switzerland,CHE,1983,14.2531185,33.554874,52.192013
Switzerland,CHE,1984,17.267084,29.559746,53.17317
Switzerland,CHE,1985,19.631845,29.632399,50.73575
Switzerland,CHE,1986,18.721941,29.059496,52.218555
Switzerland,CHE,1987,19.184746,30.830393,49.984856
Switzerland,CHE,1988,18.86496,31.572079,49.562958
Switzerland,CHE,1989,20.224194,28.203419,51.572384
Switzerland,CHE,1990,20.08319,26.992222,52.924583
Switzerland,CHE,1991,18.99081,28.26373,52.745457
Switzerland,CHE,1992,19.092993,28.394741,52.51227
Switzerland,CHE,1993,19.04557,31.083033,49.87139
Switzerland,CHE,1994,18.913101,32.318325,48.76857
Switzerland,CHE,1995,20.39253,30.77135,48.836124
Switzerland,CHE,1996,21.320253,26.179207,52.500546
Switzerland,CHE,1997,20.150494,28.932562,50.91695
Switzerland,CHE,1998,20.369028,28.326654,51.30431
Switzerland,CHE,1999,18.814938,32.331287,48.85377
Switzerland,CHE,2000,20.45339,30.638754,48.907856
Switzerland,CHE,2001,19.288336,31.92899,48.782677
Switzerland,CHE,2002,20.910793,29.157335,49.93187
Switzerland,CHE,2003,21.19737,28.98333,49.819298
Switzerland,CHE,2004,20.961172,28.436502,50.60232
Switzerland,CHE,2005,18.79938,27.377468,53.823154
Switzerland,CHE,2006,21.396051,26.049189,52.554764
Switzerland,CHE,2007,21.5848,29.711977,48.70322
Switzerland,CHE,2008,20.593115,29.263708,50.143177
Switzerland,CHE,2009,20.51462,28.949087,50.536293
Switzerland,CHE,2010,20.202713,29.909018,49.888264
Switzerland,CHE,2011,21.450642,28.472923,50.07644
Switzerland,CHE,2012,19.213709,31.886276,48.900017
Switzerland,CHE,2013,19.016615,31.022055,49.96133
Switzerland,CHE,2014,20.993479,32.34916,46.657364
Switzerland,CHE,2015,17.882414,33.335358,48.782234
Switzerland,CHE,2016,17.308914,32.58198,50.109108
Switzerland,CHE,2017,16.543215,32.48116,50.975628
Switzerland,CHE,2018,19.261637,32.540768,48.1976
Switzerland,CHE,2019,19.043152,33.757,47.199852
Switzerland,CHE,2020,18.752155,36.88057,44.36728
Switzerland,CHE,2021,15.576347,37.401657,47.021996
Switzerland,CHE,2022,19.836622,33.07584,47.087536
Taiwan,TWN,1965,0,10.868428,89.13157
Taiwan,TWN,1966,0,10.4390545,89.56095
Taiwan,TWN,1967,0,9.467523,90.53248
Taiwan,TWN,1968,0,12.089816,87.91019
Taiwan,TWN,1969,0,9.123023,90.876976
Taiwan,TWN,1970,0,7.867682,92.13232
Taiwan,TWN,1971,0,6.7593374,93.24066
Taiwan,TWN,1972,0,7.442085,92.557915
Taiwan,TWN,1973,0,5.9530554,94.046936
Taiwan,TWN,1974,0,8.604859,91.39515
Taiwan,TWN,1975,0,8.733823,91.26618
Taiwan,TWN,1976,0,5.838051,94.16195
Taiwan,TWN,1977,0.11802907,4.998222,94.88375
Taiwan,TWN,1978,2.69455,5.2226787,92.08277
Taiwan,TWN,1979,6.016896,4.524598,89.4585
Taiwan,TWN,1980,7.393402,2.7495987,89.857
Taiwan,TWN,1981,10.272712,4.8077273,84.919556
Taiwan,TWN,1982,11.284218,4.304236,84.41155
Taiwan,TWN,1983,14.738687,4.0560927,81.205215
Taiwan,TWN,1984,18.377825,3.4182067,78.203964
Taiwan,TWN,1985,20.514412,4.4680963,75.017494
Taiwan,TWN,1986,17.678183,4.1947074,78.12711
Taiwan,TWN,1987,20.08192,3.4817696,76.43631
Taiwan,TWN,1988,16.822035,2.6748216,80.503136
Taiwan,TWN,1989,14.621658,2.7342827,82.64405
Taiwan,TWN,1990,15.9529295,3.3431947,80.70388
Taiwan,TWN,1991,16.200068,1.9690255,81.83091
Taiwan,TWN,1992,14.622453,3.078827,82.29872
Taiwan,TWN,1993,14.031446,1.8557117,84.11285
Taiwan,TWN,1994,13.42064,2.141311,84.43804
Taiwan,TWN,1995,12.788075,1.9825535,85.22937
Taiwan,TWN,1996,13.138238,1.9023184,84.95944
Taiwan,TWN,1997,11.910637,1.9892832,86.10008
Taiwan,TWN,1998,11.419468,2.2135477,86.36699
Taiwan,TWN,1999,11.253311,1.8112776,86.93541
Taiwan,TWN,2000,10.718311,1.65129,87.630394
Taiwan,TWN,2001,9.518782,1.8274106,88.65381
Taiwan,TWN,2002,10.100859,1.2093551,88.68979
Taiwan,TWN,2003,9.4440365,1.2677771,89.28818
Taiwan,TWN,2004,9.14143,1.2746483,89.58392
Taiwan,TWN,2005,9.075185,1.4736918,89.451126
Taiwan,TWN,2006,8.763761,1.4767492,89.75948
Taiwan,TWN,2007,8.4984045,1.5985204,89.903076
Taiwan,TWN,2008,8.795909,1.5779719,89.62612
Taiwan,TWN,2009,9.143684,1.5245993,89.33172
Taiwan,TWN,2010,8.48789,1.5927325,89.91937
Taiwan,TWN,2011,8.576189,1.6691692,89.75464
Taiwan,TWN,2012,8.256611,2.0542607,89.68913
Taiwan,TWN,2013,8.276569,2.0448983,89.678535
Taiwan,TWN,2014,8.193089,1.755837,90.05107
Taiwan,TWN,2015,7.013815,1.8325759,91.15361
Taiwan,TWN,2016,6.0126147,2.2558532,91.73154
Taiwan,TWN,2017,4.2435265,2.1832137,93.57326
Taiwan,TWN,2018,5.1324487,2.1790726,92.68848
Taiwan,TWN,2019,6.0808864,2.7173295,91.20178
Taiwan,TWN,2020,6.062881,2.7778692,91.15925
Taiwan,TWN,2021,5.0428753,3.0434542,91.91367
Taiwan,TWN,2022,4.47301,4.411099,91.11589
Thailand,THA,1981,0,6.015194,93.98481
Thailand,THA,1982,0,7.5709677,92.42903
Thailand,THA,1983,0,6.5891347,93.41086
Thailand,THA,1984,0,6.626251,93.37375
Thailand,THA,1985,0,5.7355323,94.264465
Thailand,THA,1986,0,8.074997,91.925
Thailand,THA,1987,0,5.194037,94.80596
Thailand,THA,1988,0,4.262178,95.73782
Thailand,THA,1989,0,5.435299,94.5647
Thailand,THA,1990,0,4.114763,95.88524
Thailand,THA,1991,0,3.4345343,96.56546
Thailand,THA,1992,0,2.8927448,97.107254
Thailand,THA,1993,0,2.2218084,97.77819
Thailand,THA,1994,0,2.4183912,97.58161
Thailand,THA,1995,0,3.242116,96.75789
Thailand,THA,1996,0,3.1593456,96.84065
Thailand,THA,1997,0,2.9763775,97.02362
Thailand,THA,1998,0,2.3747954,97.6252
Thailand,THA,1999,0,1.6085247,98.39147
Thailand,THA,2000,0,2.5746095,97.42539
Thailand,THA,2001,0,2.5714478,97.42855
Thailand,THA,2002,0,2.8180337,97.18197
Thailand,THA,2003,0,2.7227077,97.27729
Thailand,THA,2004,0,2.3133497,97.686646
Thailand,THA,2005,0,2.2752101,97.72479
Thailand,THA,2006,0,2.9773154,97.02268
Thailand,THA,2007,0,2.963948,97.03606
Thailand,THA,2008,0,3.01866,96.98134
Thailand,THA,2009,0,3.1563349,96.84366
Thailand,THA,2010,0,2.9042287,97.09577
Thailand,THA,2011,0,3.5747106,96.425285
Thailand,THA,2012,0,3.8904219,96.10957
Thailand,THA,2013,0,3.98071,96.019295
Thailand,THA,2014,0,4.3889365,95.61107
Thailand,THA,2015,0,4.3159814,95.68401
Thailand,THA,2016,0,4.72746,95.27254
Thailand,THA,2017,0,5.4587784,94.54122
Thailand,THA,2018,0,6.5580673,93.44193
Thailand,THA,2019,0,7.14968,92.85032
Thailand,THA,2020,0,7.161942,92.83806
Thailand,THA,2021,0,7.2083106,92.79169
Thailand,THA,2022,0,7.3274584,92.67255
Trinidad and Tobago,TTO,2010,0,0.0052314014,99.99477
Trinidad and Tobago,TTO,2011,0,0.005294507,99.994705
Trinidad and Tobago,TTO,2012,0,0.005345583,99.99465
Trinidad and Tobago,TTO,2013,0,0.005216589,99.99478
Trinidad and Tobago,TTO,2014,0,0.0057844385,99.99421
Trinidad and Tobago,TTO,2015,0,0.006761992,99.99324
Trinidad and Tobago,TTO,2016,0,0.007576387,99.992424
Trinidad and Tobago,TTO,2017,0,0.0070980676,99.992905
Trinidad and Tobago,TTO,2018,0,0.007455219,99.992546
Trinidad and Tobago,TTO,2019,0,0.007824987,99.99218
Trinidad and Tobago,TTO,2020,0,0.008875872,99.99112
Trinidad and Tobago,TTO,2021,0,0.008597386,99.9914
Trinidad and Tobago,TTO,2022,0,0.008836989,99.991165
Turkey,TUR,1982,0,12.745108,87.25489
Turkey,TUR,1983,0,9.873128,90.12687
Turkey,TUR,1984,0,11.116493,88.88351
Turkey,TUR,1985,0,9.229306,90.77069
Turkey,TUR,1986,0,8.374288,91.62572
Turkey,TUR,1987,0,11.513276,88.486725
Turkey,TUR,1988,0,16.268532,83.731476
Turkey,TUR,1989,0,10.282754,89.71724
Turkey,TUR,1990,0,12.219702,87.7803
Turkey,TUR,1991,0,11.75268,88.247314
Turkey,TUR,1992,0,13.079588,86.92042
Turkey,TUR,1993,0,15.372353,84.62765
Turkey,TUR,1994,0,14.304977,85.69502
Turkey,TUR,1995,0,14.924197,85.0758
Turkey,TUR,1996,0,15.543943,84.456055
Turkey,TUR,1997,0,14.665958,85.33404
Turkey,TUR,1998,0,15.141609,84.85839
Turkey,TUR,1999,0,12.753752,87.24625
Turkey,TUR,2000,0,10.657172,89.342834
Turkey,TUR,2001,0,9.108515,90.89149
Turkey,TUR,2002,0,11.535796,88.4642
Turkey,TUR,2003,0,11.330119,88.669876
Turkey,TUR,2004,0,13.691693,86.30831
Turkey,TUR,2005,0,11.418584,88.58141
Turkey,TUR,2006,0,11.477366,88.52263
Turkey,TUR,2007,0,8.791742,91.20826
Turkey,TUR,2008,0,8.226641,91.77336
Turkey,TUR,2009,0,8.929815,91.07019
Turkey,TUR,2010,0,12.285738,87.714264
Turkey,TUR,2011,0,11.92737,88.07263
Turkey,TUR,2012,0,12.581578,87.41843
Turkey,TUR,2013,0,13.619627,86.38037
Turkey,TUR,2014,0,9.878768,90.12123
Turkey,TUR,2015,0,14.110687,85.88931
Turkey,TUR,2016,0,14.547007,85.452995
Turkey,TUR,2017,0,13.240314,86.75969
Turkey,TUR,2018,0,14.940921,85.059074
Turkey,TUR,2019,0,19.349861,80.65014
Turkey,TUR,2020,0,19.063711,80.93629
Turkey,TUR,2021,0,16.45341,83.54659
Turkey,TUR,2022,0,18.845089,81.154915
Turkmenistan,TKM,1985,0,0.0061989655,99.993805
Turkmenistan,TKM,1986,0,0.0049806866,99.995026
Turkmenistan,TKM,1987,0,0.005006666,99.995
Turkmenistan,TKM,1988,0,0.004972991,99.995026
Turkmenistan,TKM,1989,0,0.004839843,99.99516
Turkmenistan,TKM,1990,0,0.0058403267,99.99416
Turkmenistan,TKM,1991,0,0.005686854,99.994316
Turkmenistan,TKM,1992,0,0.00833675,99.99166
Turkmenistan,TKM,1993,0,0.01208976,99.987915
Turkmenistan,TKM,1994,0,0.009066777,99.99094
Turkmenistan,TKM,1995,0,0.011015031,99.98898
Turkmenistan,TKM,1996,0,0.009452702,99.99055
USSR,OWID_USS,1965,0.07632619,3.4813333,96.44234
USSR,OWID_USS,1966,0.0796093,3.6910224,96.22937
USSR,OWID_USS,1967,0.08272498,3.3877106,96.529564
USSR,OWID_USS,1968,0.110856466,3.8358662,96.053276
USSR,OWID_USS,1969,0.12308883,4.0670166,95.80989
USSR,OWID_USS,1970,0.1413445,4.17463,95.68403
USSR,OWID_USS,1971,0.16539508,4.0343986,95.8002
USSR,OWID_USS,1972,0.28715008,3.7400343,95.97282
USSR,OWID_USS,1973,0.3976964,3.5433114,96.05899
USSR,OWID_USS,1974,0.5651688,3.623434,95.8114
USSR,OWID_USS,1975,0.7181552,3.2949784,95.98687
USSR,OWID_USS,1976,0.92156583,3.4166834,95.66175
